Place,Name,Bib,Division,Nation,Swim,Bike,Run,Race,Date,Location
21,Christopher Mark,159,M40-44,CAN,02:35:01,01:51:22,04:31:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Menshikova Tatiana,885,F35-39,RUS,02:45:15,01:41:29,04:31:08,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,乐 严,357,M30-34,CHN,02:34:21,01:51:26,04:31:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Feifan Wu,170,M25-29,CHN,02:33:34,01:52:41,04:31:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Angel Mancebo Alvarez,96,M55-59,ESP,02:43:56,01:42:57,04:31:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,彬 林,624,M45-49,CHN,02:42:27,01:45:24,04:32:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Chao Xu,302,M30-34,CHN,02:38:53,01:46:54,04:33:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Team 运动联盟,1071,RELAY-M,CHN,02:48:05,01:42:36,04:33:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Yu Pei,90,M50-54,CHN,02:29:12,01:59:29,04:33:24,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Phil Saussus,163,M55-59,BEL,02:40:57,01:48:51,04:34:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Kangrui An,526,M40-44,CHN,02:40:23,01:48:24,04:34:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Bryan Rowe,143,M55-59,USA,02:42:16,01:48:29,04:35:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Boisrame Ludovic,601,M40-44,FRA,02:46:06,01:43:13,04:35:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,Jing Yan,517,M40-44,CHN,02:48:15,01:40:58,04:35:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Team 大秦小兵,1005,RELAY-MIX,CHN,03:00:35,01:31:38,04:35:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Team 雁塔朱雀,1058,RELAY-M,CHN,03:13:34,01:20:08,04:35:48,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
10,Paul Rohwer,150,M55-59,AUS,02:40:31,01:50:24,04:36:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,David Gray,160,M50-54,AUS,02:35:09,01:57:10,04:36:20,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Louis Méjias,100,M60-64,FRA,02:36:12,01:56:40,04:36:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,Marcus Teoh Chong Aun,552,M40-44,MYS,02:47:17,01:45:40,04:36:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Dexter Wan,437,M35-39,CHN,02:47:06,01:43:29,04:36:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Boyang Ma,202,M18-24,CHN,02:39:29,01:53:58,04:37:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Jeremy Aniere,708,M50-54,AUS,02:40:10,01:53:31,04:37:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Ping Li,411,M35-39,CHN,02:36:12,01:54:19,04:37:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Lan Cao,501,M35-39,CHN,02:39:25,01:47:56,04:37:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Donghui Zhang,719,M50-54,CHN,02:48:27,01:43:19,04:37:40,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
11,Carmel Rosenthal,98,M55-59,ISR,02:44:56,01:47:57,04:37:44,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,继航 教,291,M30-34,CHN,02:45:06,01:46:30,04:37:46,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Loong Lee,487,M35-39,CHN,02:39:19,01:53:40,04:37:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Marion Hermitage,978,F55-59,AUS,02:48:00,01:46:49,04:37:58,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Team 跑者无疆7队,1042,RELAY-M,CHN,02:40:06,01:55:21,04:38:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Zhenbo Zhong,279,M30-34,CHN,02:39:56,01:54:48,04:38:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Chun Wai Wong,286,M30-34,HKG,02:49:02,01:43:46,04:38:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Akemi Takahashi,956,F45-49,JPN,02:53:59,01:40:25,04:38:18,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
15,Team 水木西安,1009,RELAY-M,CHN,02:46:39,01:50:00,04:38:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Kevin McGarry,360,M30-34,IRL,02:49:26,01:45:22,04:38:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Xiyuan Zhang,418,M35-39,CHN,02:51:44,01:41:19,04:38:47,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Nobuyuki Tanaka,169,M65-69,JPN,02:37:28,01:58:30,04:39:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,Team 飞鱼体育文化,1031,RELAY-M,CHN,03:08:35,01:28:53,04:39:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
16,北川 一之,718,M50-54,JPN,02:46:11,01:49:05,04:39:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Varvara Zverkova,842,F30-34,RUS,02:50:06,01:46:25,04:39:34,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Danny Jia,384,M35-39,CHN,02:36:56,01:55:19,04:39:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Suiqing Chen,113,M35-39,CHN,02:45:07,01:50:42,04:40:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,定坤 任,364,M30-34,CHN,02:47:06,01:48:35,04:40:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Wei Wu,117,M40-44,CHN,02:40:41,01:55:43,04:41:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Fei Fu,166,M40-44,CHN,02:31:00,02:05:36,04:41:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Team 友谊东路,1061,RELAY-MIX,CHN,02:54:15,01:45:07,04:41:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
28,晓光 韩,548,M40-44,CHN,02:36:00,02:01:20,04:41:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,杜鑫 杜,669,M45-49,CHN,02:40:30,01:57:37,04:41:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Beibei Qiao,806,F25-29,CHN,02:48:32,01:48:43,04:41:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Xiao Ma,220,M25-29,CHN,02:58:42,01:36:49,04:42:25,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Yinhai Xu,275,M30-34,CHN,02:41:17,01:57:45,04:42:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,Joseph Lee Worcester,361,M30-34,USA,03:04:59,01:30:30,04:42:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Team 浐灞铁人,1025,RELAY-M,CHN,02:37:42,01:58:17,04:42:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
29,John Nelson,78,M40-44,AUS,02:35:20,02:03:15,04:42:52,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Allison Hall,148,F25-29,USA,02:54:20,01:45:09,04:43:04,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,Xin Luo,386,M35-39,CHN,02:44:31,01:52:24,04:43:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Ophelie Saussus,70,F18-24,BEL,02:55:45,01:45:41,04:43:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Svenja Rehr,809,F25-29,DEU,02:49:47,01:50:13,04:43:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Jiqing Xia,839,F30-34,CHN,02:44:06,01:57:22,04:44:36,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,庚 刘,359,M30-34,CHN,02:51:58,01:47:22,04:45:20,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Team 飙骑车队,1023,RELAY-M,CHN,02:54:08,01:48:32,04:45:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Xulong Sun,271,M30-34,CHN,02:37:39,01:57:26,04:45:37,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,Feng Yang,430,M35-39,CHN,02:42:23,01:58:39,04:45:45,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Miki Sasaki,979,F55-59,JPN,02:46:10,01:55:16,04:46:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
30,Björn Johansson,172,M40-44,SWE,02:28:49,02:14:37,04:46:34,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Patricia Margaret Serios,102,F35-39,PHL,02:43:22,01:59:46,04:46:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Xinhui Su,810,F25-29,SGP,02:52:47,01:51:20,04:46:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
31,山 齐,525,M40-44,CHN,02:48:21,01:53:00,04:46:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Kang Du,510,M35-39,CHN,02:43:03,01:58:15,04:47:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
12,Kwok Ning Lobo Lee,95,M55-59,HKG,02:44:43,01:58:48,04:47:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Hongqi Liu,432,M35-39,CHN,02:44:29,01:56:00,04:47:07,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
32,Yan Zhou,554,M40-44,CHN,02:49:28,01:50:50,04:47:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,树军 姚,686,M45-49,CHN,02:52:33,01:49:46,04:47:17,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Yuchen Zhao,307,M30-34,CHN,02:42:12,01:59:54,04:47:23,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
28,Chee Hol (david) Low,424,M35-39,MYS,02:37:27,02:05:56,04:47:26,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
33,Tiezheng Xu,532,M40-44,CHN,02:53:43,01:47:40,04:47:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Team 大秦铁人一分队,1028,RELAY-MIX,CHN,02:56:04,01:49:43,04:48:12,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
29,Yi Cao,399,M35-39,CHN,02:50:04,01:50:00,04:48:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Tang Tang,838,F30-34,CHN,02:45:57,01:59:28,04:48:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Hongming Yan,976,F45-49,CHN,03:03:34,01:38:05,04:49:02,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
13,Ying Zhen,750,M55-59,CHN,02:52:58,01:49:24,04:49:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
30,Nan Zhu,396,M35-39,CHN,03:04:26,01:39:46,04:49:18,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Andres Rodriguez,215,M25-29,ECU,02:50:51,01:51:05,04:49:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
31,Tai Jiang,421,M35-39,CHN,02:52:01,01:50:15,04:50:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
28,Kai Zhao,369,M30-34,CHN,02:54:20,01:48:23,04:50:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
32,Bing Yu,417,M35-39,CHN,02:37:39,02:07:03,04:50:29,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Team 飞鸟于鱼,1068,RELAY-MIX,CHN,02:44:57,02:03:38,04:50:53,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
33,雄辉 陈,398,M35-39,CHN,02:42:57,01:58:10,04:51:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
29,Ganggang Jia,371,M30-34,CHN,02:56:42,01:50:45,04:51:01,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,Wim Verstraeten,85,M45-49,BEL,02:32:48,02:15:35,04:51:04,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
30,超 何,280,M30-34,CHN,02:38:03,02:08:27,04:51:10,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Team 跑者无疆城运,1045,RELAY-M,CHN,02:40:19,02:08:46,04:51:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Joakim Arbhede,650,M45-49,SWE,02:38:18,02:09:41,04:51:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
20,Team 建大三队,1036,RELAY-M,CHN,02:59:32,01:51:18,04:52:18,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Team 新疆梨城铁人,1070,RELAY-MIX,CHN,02:44:02,02:06:08,04:52:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
14,Hirotaka Tanigawa,755,M55-59,JPN,02:44:15,02:04:08,04:52:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
34,Chak Kwan Jeffrey Chan,528,M40-44,HKG,02:44:22,02:02:54,04:52:41,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
21,Team Ironman Zhulee,1019,RELAY-M,CHN,02:57:53,01:52:28,04:52:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
9,Josh Harrison,258,M25-29,GBR,02:44:26,02:05:03,04:53:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
31,Wang Gangui,288,M30-34,CHN,02:44:31,01:59:20,04:53:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
22,Team 徒搭,1051,RELAY-M,CHN,02:51:48,01:59:40,04:54:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
23,Team 一路向东,1059,RELAY-M,CHN,03:08:28,01:43:09,04:54:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
17,Tian Li,126,M50-54,CHN,02:54:13,01:54:21,04:54:50,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Heidi Groensedt,89,F45-49,DNK,02:48:04,02:02:29,04:55:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
35,Samarth Suvajarachai,540,M40-44,THA,02:49:49,01:57:20,04:55:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Yoshiro Ando,129,M65-69,JPN,02:53:00,01:58:23,04:55:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
8,Team 流沙,1038,RELAY-MIX,CHN,03:06:34,01:46:20,04:55:21,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Yuzo Yoshizumi,775,M60-64,JPN,02:44:35,02:04:34,04:55:22,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
24,Team Angteam,1066,RELAY-M,CHN,02:55:04,01:58:08,04:55:35,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
36,Wen Feng,520,M40-44,CHN,02:45:39,02:02:21,04:55:40,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
32,Mingnan Wang,285,M30-34,CHN,02:42:52,02:07:15,04:55:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Phillip Hermitage,779,M60-64,AUS,02:55:12,01:55:49,04:56:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
18,Dongwen Zhao,743,M50-54,CHN,02:53:11,01:59:11,04:56:30,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
19,Lars Bo Groensedt,69,M50-54,DNK,02:38:39,02:14:08,04:57:11,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
34,Jiaji Li,393,M35-39,CHN,02:34:27,02:19:47,04:57:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
5,Lian Yu,133,F30-34,CHN,02:59:38,01:54:02,04:57:19,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
35,Tongtong Ren,427,M35-39,CHN,03:02:39,01:48:33,04:57:31,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
25,Team Shannxi Hills International Team,1021,RELAY-M,CHN,02:51:39,01:55:52,04:57:32,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Yoshimi Imamura,173,M60-64,JPN,02:46:44,02:07:48,04:58:42,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Jun Qi,647,M45-49,CHN,02:59:22,01:52:08,04:59:05,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Xing Chen,878,F30-34,CHN,02:56:52,01:55:32,04:59:06,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
36,Yang Song,431,M35-39,CHN,02:52:25,02:00:24,04:59:16,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
26,Team 跑者无疆1,1039,RELAY-M,CHN,02:55:06,02:01:59,04:59:28,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
27,Team 大秦铁人初学者,1027,RELAY-M,CHN,02:56:01,02:00:03,04:59:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
37,明波 黄,484,M35-39,CHN,02:51:36,02:03:23,04:59:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
4,Qian Zhang,880,F35-39,CHN,02:48:03,02:07:34,04:59:34,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
28,Sirieix Laurent,87,M45-49,FRA,02:37:10,02:16:40,04:59:40,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
37,Gheis Ameri,519,M40-44,GBR,03:13:57,01:41:44,05:00:24,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Rochelle Youngson,134,F40-44,NZL,02:56:56,01:58:14,05:00:33,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
33,Jianyong Guo,109,M30-34,CHN,02:57:05,01:58:32,05:00:43,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
29,Xiaoyong Sun,680,M45-49,CHN,03:07:50,01:47:45,05:00:54,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
38,Sakol Anusornsiriruk,527,M40-44,THA,02:50:53,02:04:57,05:01:04,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
1,Team 蔷薇战队,1048,RELAY-F,CHN,03:11:12,01:47:47,05:01:13,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
34,Zhang Yuxuan,277,M30-34,CHN,02:54:03,02:02:12,05:01:49,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
2,Ekaterina Karpova,804,F18-24,RUS,02:58:26,02:01:04,05:02:14,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
39,Yupei Song,80,M40-44,CHN,02:40:12,02:15:13,05:02:15,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
6,Phuong Vuong,105,F45-49,USA,02:52:26,02:05:52,05:02:27,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
30,Zongshan Fang,692,M45-49,CHN,03:01:09,01:55:30,05:02:38,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
7,Kunyang Yuan,843,F30-34,CHN,03:01:45,01:54:32,05:02:55,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
38,Zhonghua Wu,415,M35-39,CHN,02:45:33,02:12:17,05:02:56,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
3,Masaru Suzuki,791,M65-69,JPN,02:54:27,02:01:10,05:03:00,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
39,Jiandong Lu,385,M35-39,CHN,03:03:07,01:53:07,05:03:09,Ironman 70.3 Xi'an,09/15/2019,"Xi'an, China
"
